Order ID,Ship Date,Units Sold,Unit Price,Total Cost
365989625,7/2/2011,3318,9.33,22960.56
922564303,4/2/2017,6134,668.27,3082580.36
707857549,1/16/2017,9634,668.27,4841470.36
928168189,3/15/2011,4448,205.7,520905.28
610107553,6/12/2016,3238,9.33,22406.96
650599467,3/1/2016,5695,109.28,204108.8
666880261,6/4/2010,3544,255.28,564984.48
346498763,4/2/2011,5539,154.06,503661.27
797316300,11/29/2016,2466,47.45,78394.14
497506701,5/10/2015,2144,255.28,341796.48
245556294,6/25/2010,4419,81.73,250424.73
910263907,4/21/2011,6173,152.58,601497.12
280740869,8/20/2012,6317,421.89,2303746.73
716411006,2/17/2014,792,81.73,44882.64
597010648,9/2/2016,7572,109.28,271380.48
172588622,7/12/2010,1663,109.28,59601.92
213506257,1/31/2010,101,9.33,698.92
660437381,10/24/2011,6952,109.28,249159.68
174368321,1/6/2013,8316,81.73,471267.72
186597907,12/15/2015,7322,651.21,3843757.12
848737466,5/31/2016,9132,154.06,830372.76
582710826,2/20/2015,5937,668.27,2983579.98
130754315,11/2/2013,1962,651.21,1029971.52
305416762,6/20/2011,8462,47.45,269006.98
639559495,8/27/2015,8722,47.45,277272.38
736356341,12/28/2015,3060,81.73,173410.2
719293630,2/25/2011,3824,651.21,2007447.04
782170188,10/21/2011,395,81.73,22384.65
739097344,7/20/2014,4183,154.06,380360.19
474498927,9/3/2013,3632,668.27,1825225.28
393111264,7/26/2011,9214,152.58,897812.16
969983184,12/29/2015,8434,421.89,3075795.46
500476014,7/22/2012,829,152.58,80777.76
950263583,10/21/2014,2966,9.33,20524.72
305332219,7/12/2014,3444,152.58,335583.36
221980750,12/3/2015,7892,255.28,1258142.64
176820504,7/22/2016,3971,421.89,1448183.99
616775310,5/24/2011,6375,651.21,3346620.0
709081494,10/13/2011,1826,109.28,65443.84
591287887,10/2/2010,4080,9.33,28233.6
921255815,7/28/2010,8923,81.73,505666.41
627159106,3/9/2010,9171,421.89,3344571.99
957484090,7/3/2017,9674,668.27,4861571.96
531029593,2/2/2015,2312,651.21,1213707.52
286906945,8/21/2016,996,154.06,90566.28
334539973,5/11/2010,6667,109.28,238945.28
403665006,2/19/2016,2300,152.58,224112.0
294330871,12/16/2012,7900,47.45,251141.0
326898896,5/7/2011,5503,255.28,877288.26
892042911,5/12/2011,4175,437.2,1099402.75
200749242,4/15/2014,5017,651.21,2633724.32
134316718,3/30/2011,6157,109.28,220666.88
394356667,8/4/2016,7756,668.27,3897700.24
752792918,5/12/2012,7008,9.33,48495.36
601861798,7/20/2011,3136,152.58,305571.84
304112136,9/7/2016,2394,9.33,16566.48
742405259,10/24/2016,3069,109.28,109992.96
169914996,10/25/2012,478,255.28,76202.76
960127675,7/11/2014,1970,205.7,230706.7
156842124,9/25/2013,1925,81.73,109089.75
724169671,1/18/2011,6753,154.06,614050.29
296534144,11/24/2011,9898,109.28,354744.32
628671872,12/15/2014,6832,81.73,387169.44
845631682,7/26/2016,61,255.28,9724.62
592774903,10/2/2013,4122,668.27,2071469.88
485775363,5/7/2016,580,81.73,32868.6
760619390,4/16/2012,3035,154.06,275972.55
823605811,12/3/2016,2117,668.27,1063877.18
601345956,10/20/2016,486,255.28,77478.12
990763652,8/12/2010,7836,47.45,249106.44
709095227,2/20/2013,5890,109.28,211097.6
343889510,4/2/2014,3403,47.45,108181.37
103007829,10/20/2011,1160,421.89,423040.4
264624011,6/12/2016,6980,152.58,680131.2
727224385,2/1/2017,711,47.45,22602.69
559607779,3/1/2015,9233,152.58,899663.52
250885522,1/24/2013,1456,651.21,764341.76
360481441,6/9/2010,3324,668.27,1670442.96
168131864,9/28/2015,2810,437.2,739957.3
823885619,9/2/2011,4918,109.28,176261.12
398104035,8/12/2012,6686,255.28,1065882.12
631460940,10/5/2014,2180,421.89,795024.2
184942662,11/2/2015,7498,81.73,424911.66
489848029,5/20/2010,5772,152.58,562423.68
797788369,11/28/2016,2162,651.21,1134963.52
430687510,6/10/2013,8860,81.73,502096.2
130781781,10/31/2016,90,421.89,32822.1
710620009,10/1/2010,7107,154.06,646239.51
803063523,7/16/2010,3197,152.58,311515.68
911286151,7/1/2013,8678,9.33,60051.76
258774220,4/28/2010,5897,205.7,690597.67
839326560,12/12/2011,4236,154.06,385179.48
667054498,2/12/2015,5104,81.73,289243.68
526381862,12/21/2013,6945,421.89,2532772.05
822044980,10/9/2010,232,81.73,13147.44
229092681,6/1/2013,2470,9.33,17092.4
642886292,1/31/2015,3195,152.58,311320.8
429099643,3/4/2014,8975,152.58,874524.0
273719060,8/17/2017,8407,437.2,2213815.31
933043372,5/6/2014,7123,437.2,1875699.59
983683907,3/10/2017,2783,152.58,271175.52
872564494,7/19/2013,79,9.33,546.68
666921460,10/10/2014,5735,205.7,671625.85
504303634,11/22/2013,3507,651.21,1841034.72
142572343,3/2/2013,9179,109.28,328975.36
309901416,6/1/2011,5570,255.28,887969.4
454777181,10/23/2016,7529,81.73,426668.43
995998466,8/27/2011,6934,205.7,812040.74
172676599,5/4/2017,7698,152.58,750093.12
794235408,7/6/2014,762,154.06,69288.66
790411221,6/24/2015,9100,152.58,886704.0
861252868,3/28/2014,2717,651.21,1426316.32
427121675,11/15/2013,3650,154.06,331894.5
778691470,8/1/2014,965,81.73,54686.55
126948583,7/9/2017,5762,255.28,918578.04
353191840,7/9/2013,6169,109.28,221096.96
259032571,5/13/2017,2349,154.06,213594.57
516394603,12/9/2010,1493,109.28,53509.12
517514264,9/4/2014,2826,421.89,1030613.94
624940383,3/30/2016,2602,437.2,685184.66
821534287,12/23/2011,9107,9.33,63020.44
260469806,6/19/2010,7659,9.33,53000.28
415233266,10/31/2013,5606,154.06,509753.58
129623496,2/25/2014,7328,255.28,1168229.76
567751824,11/21/2011,9236,437.2,2432115.88
264042079,5/1/2012,4774,437.2,1257137.42
973230588,6/8/2014,9413,152.58,917202.72
920366179,2/15/2014,5660,154.06,514663.8
650810182,7/21/2016,8050,154.06,731986.5
780236423,12/29/2015,8151,109.28,292131.84
644631230,7/11/2015,9561,9.33,66162.12
550293433,8/15/2015,2910,421.89,1061247.9
423834359,2/20/2010,860,255.28,137101.2
262177836,1/16/2013,3103,9.33,21472.76
582560193,5/28/2016,1362,668.27,684459.48
172530257,8/31/2017,4392,668.27,2207155.68
139949357,7/14/2014,2980,154.06,270971.4
762991321,5/17/2010,4942,47.45,157106.18
140142476,9/2/2016,128,421.89,46680.32
940201652,1/1/2012,5417,205.7,634384.87
952280175,1/15/2014,9720,81.73,550832.4
735801875,11/13/2014,8981,47.45,285505.99
470503079,3/21/2015,1172,109.28,42004.48
406432616,3/23/2013,1298,47.45,41263.42
413951814,5/31/2015,6395,47.45,203297.05
433734500,9/8/2010,532,651.21,279278.72
926767003,8/20/2011,9806,109.28,351447.04
624348151,12/8/2012,7347,651.21,3856881.12
578089272,5/20/2010,8317,668.27,4179625.18
109914195,4/16/2012,4908,109.28,175902.72
862059247,8/30/2012,1343,109.28,48133.12
947073256,6/12/2010,8878,152.58,865072.32
797817552,5/29/2013,798,47.45,25368.42
917465960,4/14/2011,7421,205.7,869073.31
529504811,6/24/2017,1095,47.45,34810.05
727732932,8/21/2012,1201,154.06,109206.93
426261651,3/26/2016,9150,255.28,1458693.0
409514796,9/7/2014,3383,81.73,191714.61
182228696,7/12/2010,4375,651.21,2296700.0
219452178,4/3/2011,9631,9.33,66646.52
616546571,8/3/2010,8686,205.7,1017217.46
639185702,12/15/2013,8108,81.73,459480.36
973355901,7/24/2013,6496,81.73,368128.32
575355994,3/6/2013,9479,81.73,537174.93
721797311,10/19/2010,4719,651.21,2477286.24
959603679,4/4/2016,6908,437.2,1819083.64
456011426,9/29/2010,2769,81.73,156919.23
248569381,8/1/2017,6058,109.28,217118.72
995138871,3/5/2016,2561,437.2,674388.13
723893725,3/11/2013,5095,668.27,2560441.3
683320271,7/13/2016,8508,668.27,4275610.32
392217338,3/15/2016,4681,152.58,456116.64
789696252,11/19/2010,7525,81.73,426441.75
185180842,7/4/2011,7981,9.33,55228.52
108407437,3/27/2015,9025,255.28,1438765.5
359424865,1/25/2016,660,437.2,173797.8
358594453,2/2/2017,4922,152.58,479599.68
496590030,10/14/2010,880,205.7,103056.8
784397923,6/15/2013,9631,152.58,938444.64
403316962,5/6/2016,9307,47.45,295869.53
854958474,2/10/2011,66,9.33,456.72
111246287,7/2/2017,9103,421.89,3319773.07
264416730,8/24/2010,5641,154.06,512936.13
777018630,3/19/2016,5935,154.06,539669.55
731913316,2/14/2015,8270,47.45,262903.3
182274615,2/5/2016,7964,668.27,4002228.56
601588857,9/10/2013,2366,109.28,84797.44
833654868,2/13/2015,5856,81.73,331859.52
242583978,2/20/2013,4845,437.2,1275833.85
962800014,4/26/2013,2774,152.58,270298.56
249039304,5/1/2014,5119,154.06,465470.67
826350677,5/18/2012,4383,47.45,139335.57
540095460,3/13/2012,5104,437.2,1344036.32
905947482,1/18/2016,8847,205.7,1036072.17
359893071,8/6/2011,9212,154.06,837647.16
108231055,9/24/2014,6829,421.89,2490468.01
977572762,6/17/2011,4359,437.2,1147855.47
264842021,11/22/2015,1494,152.58,145575.36
287275159,8/26/2012,9958,152.58,970307.52
732421004,12/1/2013,8506,81.73,482035.02
908140885,3/31/2010,7924,154.06,720529.32
192608630,4/16/2012,6029,437.2,1587616.57
284310567,9/2/2016,2670,437.2,703091.1
252045524,10/28/2016,4726,421.89,1723524.94
584924829,6/8/2015,1110,152.58,108158.4
942372310,2/19/2012,7763,154.06,705889.59
604124295,4/2/2015,2659,421.89,969710.71
720229613,3/11/2015,803,9.33,5556.76
261049592,3/12/2011,9230,205.7,1080925.3
967258059,8/8/2014,2009,81.73,113850.03
599841344,6/1/2015,5238,437.2,1379322.54
590098273,11/26/2015,2047,9.33,14165.24
189640176,11/4/2011,7597,205.7,889684.67
520390880,7/24/2011,4080,205.7,477808.8
524586713,6/24/2016,5721,437.2,1506510.93
114776504,9/10/2010,3773,81.73,213815.91
623821580,10/31/2016,1523,9.33,10539.16
754895770,3/12/2017,9289,205.7,1087834.79
631485402,8/12/2017,9418,47.45,299398.22
447389304,11/19/2013,1292,81.73,73217.64
916718804,3/9/2010,6321,668.27,3176555.34
123897731,10/23/2015,2947,152.58,287155.68
273662412,7/23/2010,1644,421.89,599550.36
941061675,3/20/2017,9917,154.06,901752.81
421456849,12/10/2013,7302,421.89,2662966.38
680521762,4/15/2014,367,421.89,133841.23
604242742,6/25/2017,7710,9.33,53353.2
948918616,7/25/2012,4960,437.2,1306116.8
291160714,5/26/2012,9780,437.2,2575367.4
877892863,10/21/2011,6862,9.33,47485.04
976351392,9/12/2014,2928,154.06,266243.04
724085128,2/10/2014,1735,9.33,12006.2
778955399,2/29/2012,9068,109.28,324997.12
969136035,5/20/2015,7744,421.89,2824159.36
743113362,10/21/2016,2612,255.28,416405.04
519686210,9/24/2013,5553,152.58,541084.32
337965905,7/20/2012,477,421.89,173957.13
307376277,8/15/2016,8326,9.33,57615.92
157653653,5/27/2015,2074,154.06,188588.82
588846862,9/26/2010,1727,437.2,454770.91
121317231,1/2/2013,9319,81.73,528107.73
945738589,12/22/2014,3920,152.58,381964.8
373097264,7/6/2017,6626,109.28,237475.84
284692084,1/7/2012,5569,154.06,506389.17
382134377,11/6/2012,909,9.33,6290.28
437347972,1/16/2017,9839,651.21,5165081.44
742569196,11/17/2014,1581,154.06,143760.33
760346877,8/6/2016,2392,668.27,1202075.68
473542344,2/9/2011,558,152.58,54371.52
835329425,7/27/2014,1395,154.06,126847.35
619194447,2/7/2014,2252,154.06,204774.36
468936240,7/2/2016,7509,154.06,682793.37
648666131,12/12/2014,3578,651.21,1878306.88
592807948,9/19/2014,3900,668.27,1959906.0
256098020,8/21/2014,3950,255.28,629709.0
563585174,11/26/2010,6232,668.27,3131829.28
260630738,12/19/2015,5282,437.2,1390909.06
862908542,7/9/2016,2668,668.27,1340776.72
806404912,10/17/2015,1988,81.73,112659.96
397418677,4/2/2014,3873,668.27,1946337.42
462561166,5/2/2013,983,421.89,358490.27
998756206,9/18/2011,3011,81.73,170633.37
723240125,11/18/2016,1680,437.2,442394.4
223561751,9/21/2010,5745,109.28,205900.8
607582414,1/30/2014,5993,421.89,2185587.17
353475940,10/4/2014,240,81.73,13600.8
259728658,1/29/2017,8336,205.7,976228.96
295139396,8/18/2014,7161,205.7,838624.71
948819482,5/17/2017,5624,154.06,511390.32
980192744,7/12/2017,9670,255.28,1541591.4
568995511,11/1/2015,7271,421.89,2651660.99
865276610,2/19/2010,3432,152.58,334414.08
839397370,12/17/2014,5190,651.21,2724542.4
432031619,6/29/2011,6612,47.45,210195.48
104165685,3/6/2012,3796,668.27,1907641.84
387098395,11/5/2011,9872,9.33,68314.24
532441079,11/8/2013,2,109.28,71.68
762117564,3/28/2011,6378,81.73,361441.26
918364179,4/11/2013,3223,152.58,314049.12
913729751,5/9/2011,1793,421.89,653889.17
281075608,3/26/2013,5373,668.27,2700147.42
423575580,12/10/2015,4282,154.06,389362.26
564715993,8/3/2010,866,205.7,101417.26
898295676,7/17/2015,4508,47.45,143309.32
338425958,4/8/2012,6616,651.21,3473135.36
569530665,6/25/2017,5635,9.33,38994.2
196346127,4/12/2011,2037,152.58,198485.28
593921172,2/27/2016,3328,668.27,1672453.12
957617127,5/31/2010,9043,437.2,2381293.19
553107821,1/13/2015,5751,81.73,325909.17
966379582,3/29/2014,2048,205.7,239841.28
253731238,5/13/2012,3567,255.28,568651.14
591774117,5/30/2014,7967,205.7,933015.37
627432048,6/23/2015,9941,81.73,563356.47
427941358,8/20/2011,6212,9.33,42987.04
130850875,3/11/2011,537,255.28,85608.54
394021928,2/20/2016,8699,421.89,3172438.31
145628345,7/21/2010,3518,421.89,1282979.42
634156453,6/28/2017,9842,421.89,3589278.98
478405082,10/24/2011,9550,205.7,1118400.5
617485558,10/8/2014,6554,81.73,371415.18
260821712,9/19/2014,1795,421.89,654618.55
938149869,2/14/2016,8249,47.45,262235.71
649518859,7/13/2013,5919,9.33,40959.48
615290009,1/18/2017,6842,421.89,2495208.98
326137149,1/2/2012,85,109.28,3046.4
693046605,7/21/2014,6746,47.45,214455.34
897317206,9/1/2015,4957,47.45,157583.03
640560281,12/30/2014,4877,421.89,1778593.13
594699656,12/30/2016,3699,81.73,209622.33
151971662,10/24/2011,647,81.73,36665.49
574925124,7/13/2017,1975,437.2,520076.75
946421372,3/21/2015,5971,47.45,189818.09
419634234,9/25/2013,7950,205.7,931024.5
468050038,12/4/2014,5262,437.2,1385642.46
835467612,11/12/2010,2287,154.06,207956.91
885998284,2/28/2017,5436,109.28,194826.24
954065883,9/1/2016,8151,668.27,4096203.54
994406735,6/30/2015,5906,47.45,187751.74
132069671,7/20/2017,1205,81.73,68287.35
712416017,7/27/2012,8586,651.21,4507306.56
651119601,7/17/2017,9614,154.06,874201.02
184166753,12/20/2012,7890,255.28,1257823.8
517856299,4/30/2014,4042,205.7,473358.62
678799569,8/15/2015,732,255.28,116695.44
663920390,7/10/2015,7652,421.89,2790607.88
990455090,12/14/2013,6526,668.27,3279576.04
445952498,7/7/2015,6109,205.7,715424.99
138273942,10/4/2010,7187,152.58,700301.28
345593249,3/15/2010,7577,437.2,1995251.41
966396749,6/20/2010,7128,437.2,1877016.24
169483268,11/4/2012,2720,152.58,265036.8
243964135,2/27/2012,3264,205.7,382247.04
849263179,10/6/2015,4702,109.28,168519.68
365116727,9/8/2016,5008,668.27,2516720.32
841573607,3/17/2013,9187,421.89,3350407.03
348995149,9/14/2011,4275,47.45,135902.25
628055179,5/13/2016,4339,651.21,2277801.44
339740025,12/4/2016,5478,651.21,2875730.88
915348517,10/10/2015,822,651.21,431517.12
706491982,4/11/2016,5532,81.73,313498.44
835094249,6/20/2011,1801,154.06,163764.93
243391644,6/27/2010,3851,81.73,218236.17
643932998,7/25/2012,2938,668.27,1476462.52
669579637,6/24/2017,2349,154.06,213594.57
823505389,3/30/2015,2400,109.28,86016.0
329196584,9/9/2011,5439,421.89,1983548.91
280452048,1/14/2010,848,421.89,309257.12
491383111,10/5/2014,37,651.21,19423.52
846413600,12/31/2011,1448,152.58,141093.12
850279843,4/10/2012,5556,9.33,38447.52
978030669,5/14/2015,9864,9.33,68258.88
425027406,9/23/2014,3909,47.45,124267.11
256943881,4/30/2016,4259,47.45,135393.61
259766423,9/11/2011,9512,437.2,2504794.96
289793860,7/29/2012,5298,47.45,168423.42
723637521,12/20/2016,9278,9.33,64203.76
208221232,12/28/2011,6145,205.7,719640.95
610781323,7/21/2016,2621,154.06,238327.53
268866622,4/4/2016,2463,47.45,78298.77
740338456,12/12/2012,1456,651.21,764341.76
953370654,9/16/2013,2417,668.27,1214639.18
356449544,2/26/2011,196,437.2,51612.68
268373954,2/28/2010,6672,651.21,3502533.12
728255212,4/4/2017,5755,152.58,560767.2
945517146,2/1/2013,8390,152.58,817521.6
649896085,5/24/2017,7548,668.27,3793171.92
541440856,9/27/2016,3236,81.73,183384.12
940512788,1/25/2014,7489,81.73,424401.63
437785708,2/25/2017,9375,152.58,913500.0
844245946,1/1/2012,9991,9.33,69137.72
441192328,4/20/2012,7469,668.27,3753471.26
730236184,2/14/2010,1969,47.45,62594.51
583301341,5/13/2017,684,152.58,66648.96
292624127,11/13/2016,2837,47.45,90188.23
220753371,4/23/2011,4683,47.45,148872.57
350550401,4/22/2012,4508,437.2,1187091.64
735189044,3/3/2013,7631,205.7,893666.41
148155629,2/29/2016,1398,205.7,163719.78
133248984,3/17/2013,190,421.89,69291.1
954580438,5/11/2012,419,154.06,38099.67
246573817,6/17/2011,5527,152.58,538550.88
663965451,10/5/2016,987,47.45,31376.73
431804168,3/6/2017,9304,668.27,4675632.16
995451295,2/28/2017,5014,152.58,488564.16
270580661,5/28/2011,9685,9.33,67020.2
293178594,6/1/2010,6916,81.73,391929.72
469543921,10/25/2014,7336,668.27,3686633.44
726287972,11/19/2010,3606,109.28,129239.04
160334575,4/23/2012,5418,81.73,307038.06
188920056,7/30/2011,4498,154.06,409003.14
499593245,4/13/2013,9598,81.73,543918.66
400215470,6/1/2015,1506,651.21,790589.76
168960559,8/19/2013,8039,255.28,1281577.38
604314839,11/4/2011,9045,651.21,4748263.2
775077140,6/22/2011,1404,152.58,136805.76
270358788,1/24/2015,4028,47.45,128050.12
549583613,5/29/2014,2859,109.28,102466.56
892487943,8/31/2010,5870,255.28,935795.4
649120604,9/8/2016,8067,651.21,4234852.32
589842927,7/28/2016,6485,81.73,367504.95
655328738,3/22/2014,5191,205.7,607918.01
406564366,8/25/2014,286,154.06,26005.98
374848639,9/6/2012,4897,109.28,175508.48
711792886,9/6/2011,4187,81.73,237277.29
739320933,2/10/2012,348,9.33,2408.16
299669110,10/26/2015,7604,81.73,430918.68
205386245,3/9/2014,7209,255.28,1149258.78
889333665,9/15/2014,2449,437.2,644895.17
154685199,12/15/2014,3643,154.06,331257.99
824927175,3/13/2013,3138,205.7,367491.18
393858420,8/29/2012,314,9.33,2172.88
475590264,2/4/2010,6583,81.73,373058.61
954546535,8/21/2014,387,668.27,194482.98
435463559,10/27/2013,2199,47.45,69906.21
293390166,4/10/2015,9525,47.45,302799.75
623687684,2/29/2012,1900,47.45,60401.0
