,Int'l Plan,VMail Plan,VMail Message,CustomerId,Eve Charge,Night Charge,Intl Calls,Intl Charge,CustServ Calls,Churn?
2279,no,no,0,2279,15.77,10.68,5,2.57,1,False.
2280,no,yes,25,2280,26.66,5.7,6,3.62,2,False.
2281,no,yes,38,2281,17.5,12.89,4,2.24,0,False.
2282,no,no,0,2282,18.06,11.07,4,3.4,3,False.
2283,no,no,0,2283,10.24,5.27,4,1.27,5,True.
2284,no,no,0,2284,14.44,9.32,5,3.4,2,False.
2285,no,no,0,2285,15.77,10.2,3,3.19,1,False.
2286,no,yes,42,2286,14.22,12.18,7,2.81,0,False.
2287,no,no,0,2287,13.18,8.98,4,1.78,3,False.
2288,no,no,0,2288,10.79,9.95,4,2.38,0,False.
2289,yes,yes,23,2289,24.88,8.28,7,2.92,1,False.
2290,no,no,0,2290,22.09,9.19,2,2.89,3,True.
2291,no,no,0,2291,20.13,8.2,1,3.21,0,False.
2292,no,no,0,2292,16.58,7.18,2,2.84,2,False.
2293,yes,yes,31,2293,16.26,10.2,3,2.46,1,False.
2294,no,no,0,2294,9.85,9.93,4,2.0,0,False.
2295,no,no,0,2295,15.12,5.1,4,1.78,0,False.
2296,no,no,0,2296,20.23,8.93,6,2.75,1,False.
2297,no,no,0,2297,18.62,9.57,4,3.48,2,False.
2298,no,no,0,2298,13.57,6.69,5,2.38,1,False.
2299,no,yes,27,2299,20.07,8.67,4,2.16,0,False.
2300,no,no,0,2300,23.53,10.06,3,2.38,0,False.
2301,no,no,0,2301,15.34,10.17,6,4.59,2,False.
2302,no,no,0,2302,17.21,10.49,6,3.11,2,False.
2303,no,no,0,2303,12.81,8.47,4,2.73,2,False.
2304,no,yes,32,2304,19.75,5.75,9,2.97,0,False.
2305,no,no,0,2305,7.63,14.67,3,3.0,3,False.
2306,no,no,0,2306,13.54,11.9,5,1.62,1,False.
2307,no,yes,33,2307,17.06,9.08,3,2.94,3,False.
2308,no,no,0,2308,14.77,8.03,3,3.27,1,False.
2309,yes,no,0,2309,25.82,9.27,4,2.4,0,False.
2310,no,yes,25,2310,19.87,9.71,2,3.65,3,False.
2311,no,no,0,2311,20.59,13.69,2,2.92,1,False.
2312,no,no,0,2312,16.68,13.95,3,2.48,0,False.
2313,no,no,0,2313,15.93,5.36,4,3.11,3,False.
2314,no,yes,35,2314,20.77,9.32,4,3.13,3,False.
2315,no,no,0,2315,20.97,4.67,4,1.89,2,False.
2316,yes,no,0,2316,5.61,9.59,4,3.48,1,False.
2317,no,no,0,2317,15.9,5.76,3,1.7,3,False.
2318,no,no,0,2318,18.14,8.59,7,3.11,0,False.
2319,no,yes,30,2319,21.51,8.14,6,2.35,3,False.
2320,no,no,0,2320,17.44,7.48,4,3.16,1,False.
2321,no,no,0,2321,22.36,16.55,2,4.19,1,False.
2322,no,yes,35,2322,22.59,12.14,6,2.86,5,False.
2323,no,no,0,2323,17.31,9.08,1,2.21,1,False.
2324,no,no,0,2324,19.61,9.64,2,2.11,4,True.
2325,no,no,0,2325,20.15,10.8,5,2.65,2,True.
2326,no,no,0,2326,10.02,11.18,2,3.78,0,False.
2327,no,no,0,2327,11.2,8.43,1,2.54,6,True.
2328,no,no,0,2328,7.45,11.12,6,2.27,1,False.
2329,no,no,0,2329,21.23,8.65,2,2.4,1,False.
2330,no,no,0,2330,20.24,8.8,2,2.86,1,False.
2331,no,yes,34,2331,30.75,6.64,2,1.94,1,False.
2332,no,no,0,2332,16.86,8.15,4,2.84,1,False.
2333,no,no,0,2333,14.02,10.42,4,2.21,2,False.
2334,no,no,0,2334,12.49,8.58,4,2.7,3,False.
2335,yes,no,0,2335,17.27,7.59,2,2.7,3,True.
2336,no,yes,37,2336,26.59,9.0,5,3.13,1,False.
2337,no,no,0,2337,28.53,6.74,6,2.24,4,False.
2338,no,no,0,2338,15.98,10.58,3,3.02,2,False.
2339,no,no,0,2339,22.16,4.44,4,2.4,1,False.
2340,no,yes,17,2340,16.13,8.83,7,3.4,0,False.
2341,no,no,0,2341,20.8,12.46,7,1.92,0,False.
2342,no,no,0,2342,13.06,9.6,2,2.75,2,False.
2343,yes,no,0,2343,14.45,8.58,2,3.73,1,True.
2344,no,no,0,2344,23.91,4.73,8,2.21,1,False.
2345,no,no,0,2345,11.72,9.29,0,0.0,0,False.
2346,no,no,0,2346,12.74,8.86,4,1.24,2,False.
2347,yes,yes,29,2347,14.59,9.18,9,3.65,1,True.
2348,no,yes,20,2348,18.67,9.02,3,3.05,2,False.
2349,no,no,0,2349,17.9,10.72,5,2.59,0,False.
2350,no,no,0,2350,9.6,2.55,4,2.35,0,False.
2351,no,no,0,2351,22.36,9.32,4,0.92,2,False.
2352,no,no,0,2352,20.74,7.18,4,3.46,0,False.
2353,yes,no,0,2353,18.67,9.45,4,3.16,1,False.
2354,no,no,0,2354,17.94,9.17,7,3.54,2,True.
2355,no,no,0,2355,19.2,12.11,8,3.38,2,False.
2356,no,no,0,2356,24.62,12.11,3,1.57,2,True.
2357,no,no,0,2357,23.42,7.95,2,2.73,1,True.
2358,no,no,0,2358,16.75,4.95,8,3.94,0,False.
2359,no,yes,31,2359,18.48,10.8,4,3.54,1,False.
2360,no,no,0,2360,16.95,7.31,3,2.54,2,False.
2361,no,no,0,2361,8.13,8.17,3,2.84,3,False.
2362,no,no,0,2362,19.69,8.34,0,0.0,3,False.
2363,no,no,0,2363,13.37,9.7,3,3.59,0,False.
2364,no,yes,33,2364,23.21,6.93,4,3.7,0,False.
2365,no,yes,29,2365,20.28,13.03,5,3.11,1,False.
2366,no,yes,45,2366,12.53,9.16,5,3.78,1,False.
2367,no,no,0,2367,16.91,7.47,5,1.78,3,False.
2368,no,no,0,2368,13.63,7.69,7,2.05,1,False.
2369,no,no,0,2369,11.92,9.69,6,2.43,4,True.
2370,no,no,0,2370,14.35,8.99,4,2.67,4,False.
2371,no,no,0,2371,17.08,12.24,3,4.91,1,False.
2372,no,no,0,2372,13.14,9.63,3,2.73,2,False.
2373,no,no,0,2373,12.98,10.11,2,2.75,0,False.
2374,yes,no,0,2374,16.49,10.23,5,2.27,0,False.
2375,no,no,0,2375,19.57,10.24,4,2.81,2,False.
2376,no,no,0,2376,19.74,6.62,3,1.57,1,True.
2377,no,yes,36,2377,14.67,12.62,4,2.38,1,True.
2378,no,no,0,2378,13.98,6.31,7,3.4,3,False.
2379,no,no,0,2379,19.86,8.43,1,3.19,2,False.
2380,no,no,0,2380,11.29,10.22,2,2.73,9,True.
2381,no,yes,22,2381,11.14,10.38,5,2.05,1,False.
2382,no,no,0,2382,15.56,2.43,8,2.94,0,False.
2383,no,yes,30,2383,19.85,8.98,2,2.59,2,False.
2384,yes,no,0,2384,22.58,9.58,3,1.73,0,False.
2385,no,no,0,2385,21.39,10.84,2,3.75,0,False.
2386,yes,no,0,2386,15.67,7.92,2,2.0,2,True.
2387,no,yes,32,2387,9.32,8.54,6,2.46,6,True.
2388,no,no,0,2388,20.24,10.82,5,2.4,1,True.
2389,no,no,0,2389,16.13,7.65,4,2.86,0,True.
2390,no,no,0,2390,24.2,10.27,5,3.29,0,False.
2391,no,yes,19,2391,18.12,9.24,6,2.92,2,False.
2392,no,no,0,2392,22.87,10.74,7,2.97,1,False.
2393,no,yes,25,2393,6.85,7.37,8,2.24,0,False.
2394,no,no,0,2394,14.87,9.99,5,3.02,3,False.
2395,no,no,0,2395,16.56,13.42,2,3.86,4,False.
2396,yes,no,0,2396,9.22,10.44,3,2.86,2,False.
2397,no,no,0,2397,16.39,6.66,5,3.56,1,True.
2398,no,no,0,2398,13.2,8.07,3,3.11,1,False.
2399,no,no,0,2399,12.16,5.23,5,3.02,1,False.
2400,yes,yes,39,2400,24.96,7.83,4,2.27,0,False.
2401,yes,no,0,2401,23.94,8.26,1,3.08,1,True.
2402,no,yes,33,2402,18.04,4.72,4,4.13,5,True.
2403,no,no,0,2403,16.86,7.73,7,3.51,2,False.
2404,no,no,0,2404,15.01,6.74,4,4.19,1,False.
2405,no,yes,29,2405,17.31,5.85,6,1.73,1,True.
2406,no,no,0,2406,24.47,8.18,4,2.48,2,False.
2407,yes,yes,31,2407,17.03,9.63,6,3.62,1,True.
2408,no,no,0,2408,13.03,9.66,2,2.84,1,False.
2409,no,yes,8,2409,24.24,8.12,2,2.35,2,False.
2410,no,no,0,2410,18.77,4.68,6,2.94,0,False.
2411,no,no,0,2411,23.47,7.92,5,2.51,1,False.
2412,no,no,0,2412,14.03,7.33,1,2.03,1,True.
2413,no,no,0,2413,16.87,13.69,9,4.0,0,False.
2414,yes,no,0,2414,12.52,8.57,7,1.73,0,False.
2415,no,no,0,2415,13.69,12.42,3,2.43,5,True.
2416,no,no,0,2416,21.83,7.89,5,3.21,2,False.
2417,no,no,0,2417,15.87,6.6,4,2.51,2,False.
2418,no,no,0,2418,13.01,11.8,5,2.97,0,False.
2419,no,no,0,2419,22.24,9.32,4,2.4,2,True.
2420,yes,no,0,2420,15.29,6.95,2,3.13,2,True.
2421,no,no,0,2421,11.38,7.98,3,2.94,4,True.
2422,no,yes,36,2422,14.13,8.31,6,4.1,2,False.
2423,no,no,0,2423,20.08,3.29,2,1.0,0,False.
2424,no,yes,15,2424,16.69,7.08,3,1.73,1,False.
2425,no,yes,28,2425,16.78,8.44,6,2.32,2,False.
2426,no,no,0,2426,20.17,11.41,6,3.54,1,False.
2427,no,no,0,2427,17.2,10.31,3,2.57,2,False.
2428,no,no,0,2428,17.87,9.54,3,3.05,6,True.
2429,no,yes,21,2429,17.82,10.49,5,2.7,2,False.
2430,no,yes,40,2430,21.05,8.99,3,4.21,0,False.
2431,no,yes,31,2431,16.46,8.84,4,2.75,1,False.
2432,no,no,0,2432,22.04,8.19,3,3.59,4,True.
2433,no,no,0,2433,17.65,7.58,3,3.27,2,False.
2434,no,no,0,2434,20.63,7.93,4,3.05,0,False.
2435,no,yes,23,2435,26.8,8.73,6,2.78,1,False.
2436,no,no,0,2436,19.47,7.32,2,3.59,1,False.
2437,no,yes,31,2437,21.19,14.45,4,2.24,4,True.
2438,no,no,0,2438,20.6,8.64,5,2.97,2,False.
2439,no,no,0,2439,14.33,8.95,4,3.94,1,False.
2440,no,no,0,2440,15.71,7.92,6,1.89,0,False.
2441,no,yes,13,2441,9.49,10.23,4,3.27,1,False.
2442,no,yes,34,2442,13.02,12.9,3,1.27,3,False.
2443,no,no,0,2443,12.69,8.46,5,2.97,0,False.
2444,no,yes,31,2444,23.74,5.72,4,2.62,5,False.
2445,no,no,0,2445,17.09,6.8,5,3.13,1,False.
2446,no,no,0,2446,13.26,9.49,6,3.13,2,False.
2447,no,no,0,2447,10.98,9.93,4,3.48,1,False.
2448,no,no,0,2448,7.75,6.4,3,3.73,3,False.
2449,no,no,0,2449,19.13,8.93,6,2.05,3,False.
2450,no,no,0,2450,19.59,11.51,6,3.21,1,False.
2451,no,no,0,2451,17.27,7.84,4,2.89,2,True.
2452,no,no,0,2452,18.87,2.89,6,3.7,1,False.
2453,no,yes,38,2453,17.99,7.43,8,2.7,1,False.
2454,no,no,0,2454,20.98,10.34,4,2.62,1,False.
2455,no,no,0,2455,21.17,7.09,6,1.92,1,False.
2456,no,no,0,2456,15.45,9.14,6,2.81,4,False.
2457,no,yes,45,2457,18.49,9.91,2,3.29,1,False.
2458,no,yes,23,2458,19.85,13.23,4,2.38,1,False.
2459,no,no,0,2459,15.02,9.97,7,3.97,4,False.
2460,no,no,0,2460,13.01,10.8,5,2.65,2,False.
2461,no,no,0,2461,15.29,8.47,5,3.11,0,False.
2462,no,no,0,2462,13.98,7.69,4,2.94,2,False.
2463,no,yes,11,2463,14.76,10.42,4,2.73,2,False.
2464,no,yes,32,2464,12.39,7.85,2,2.54,1,False.
2465,no,no,0,2465,14.49,8.72,5,2.24,3,False.
2466,no,yes,38,2466,11.93,11.41,2,2.84,0,False.
2467,yes,no,0,2467,20.82,8.14,6,2.08,1,False.
2468,yes,yes,41,2468,24.28,9.61,2,1.16,1,True.
2469,no,no,0,2469,13.76,8.91,2,2.24,3,False.
2470,no,no,0,2470,14.41,9.05,4,1.51,3,False.
2471,no,yes,23,2471,17.2,8.6,3,2.0,0,False.
2472,no,no,0,2472,19.19,6.53,6,2.75,1,True.
2473,no,yes,40,2473,22.81,10.86,7,2.3,0,False.
2474,no,yes,22,2474,12.78,7.93,1,2.51,0,False.
2475,no,no,0,2475,12.89,10.37,3,1.43,1,False.
2476,no,no,0,2476,14.59,10.55,3,2.67,1,False.
2477,no,no,0,2477,24.43,9.22,7,2.46,1,False.
2478,no,yes,34,2478,13.3,12.6,7,3.56,1,False.
2479,yes,yes,29,2479,23.74,8.67,2,3.16,3,True.
2480,yes,no,0,2480,24.97,11.28,7,2.78,3,False.
2481,no,no,0,2481,17.59,7.36,4,3.05,1,False.
2482,no,no,0,2482,13.01,11.21,6,2.75,2,False.
2483,no,yes,30,2483,24.37,7.39,3,3.48,2,False.
2484,no,yes,39,2484,23.5,13.05,2,3.32,0,False.
2485,no,yes,17,2485,22.4,11.68,4,3.24,1,False.
2486,no,no,0,2486,11.15,7.69,3,1.46,0,False.
2487,no,no,0,2487,11.66,8.37,3,2.65,0,False.
2488,no,no,0,2488,15.5,8.13,2,1.81,0,False.
2489,no,no,0,2489,17.94,6.91,6,2.84,4,True.
2490,no,no,0,2490,21.31,13.02,9,2.65,1,False.
2491,no,no,0,2491,22.69,9.66,10,2.65,2,False.
2492,no,no,0,2492,12.06,9.03,6,2.3,0,False.
2493,no,no,0,2493,13.76,12.83,3,3.05,5,True.
2494,no,yes,21,2494,12.71,6.32,4,2.19,1,False.
2495,no,no,0,2495,13.24,11.44,3,2.3,1,False.
2496,no,yes,22,2496,14.22,8.01,3,2.11,1,False.
2497,no,yes,32,2497,17.12,6.61,4,1.13,2,False.
2498,no,no,0,2498,13.26,8.89,5,2.75,1,False.
2499,no,no,0,2499,19.22,7.0,3,3.73,1,False.
2500,no,yes,41,2500,20.55,6.61,3,2.59,1,False.
2501,no,no,0,2501,21.86,8.69,4,3.62,0,False.
2502,no,no,0,2502,23.04,11.07,5,4.43,2,False.
2503,no,no,0,2503,15.23,13.18,5,2.67,2,False.
2504,no,no,0,2504,11.82,6.23,1,3.51,1,False.
2505,no,no,0,2505,17.0,10.57,9,3.38,3,False.
2506,no,no,0,2506,18.02,7.87,4,3.56,1,False.
2507,no,no,0,2507,13.87,10.34,3,3.4,0,False.
2508,no,yes,20,2508,11.57,7.17,3,2.35,2,False.
2509,no,no,0,2509,12.19,7.66,3,2.94,2,False.
2510,no,no,0,2510,19.85,12.19,1,2.7,2,False.
2511,no,no,0,2511,13.76,6.39,6,1.94,3,False.
2512,no,yes,42,2512,15.66,10.41,3,2.75,0,False.
2513,no,no,0,2513,17.94,7.86,0,0.0,2,False.
2514,no,no,0,2514,17.44,7.41,5,2.89,0,False.
2515,no,no,0,2515,18.18,8.32,2,3.24,5,True.
2516,no,yes,19,2516,13.67,11.93,3,3.29,2,False.
2517,yes,no,0,2517,17.81,12.69,4,3.35,0,False.
2518,no,no,0,2518,19.86,9.39,5,2.13,2,False.
2519,no,no,0,2519,12.96,10.12,5,2.27,2,False.
2520,no,yes,28,2520,21.28,9.74,8,2.11,1,False.
2521,no,no,0,2521,12.36,8.41,4,3.27,1,False.
2522,no,no,0,2522,19.41,8.91,9,2.27,2,False.
2523,no,no,0,2523,13.29,9.66,10,2.11,3,False.
2524,no,no,0,2524,18.75,10.63,4,3.19,1,False.
2525,no,no,0,2525,23.89,8.87,2,2.62,0,False.
2526,yes,no,0,2526,10.4,11.03,1,1.73,0,True.
2527,no,no,0,2527,15.17,10.31,8,3.54,2,False.
2528,no,no,0,2528,19.9,14.81,9,2.67,3,False.
2529,no,no,0,2529,12.74,9.21,5,2.48,2,False.
2530,no,no,0,2530,15.19,7.86,9,2.89,2,False.
2531,no,no,0,2531,15.34,8.29,4,2.73,1,False.
2532,no,no,0,2532,21.48,9.93,9,1.94,2,False.
2533,no,no,0,2533,22.27,10.78,6,3.32,2,True.
2534,no,no,0,2534,19.1,6.86,2,4.86,1,False.
2535,no,no,0,2535,14.38,7.05,5,2.48,2,True.
2536,no,no,0,2536,19.76,8.78,1,2.43,0,True.
2537,no,no,0,2537,14.26,9.32,8,1.73,3,False.
2538,no,no,0,2538,17.74,9.09,7,3.78,1,False.
2539,yes,yes,28,2539,26.56,8.01,2,2.89,3,True.
2540,no,yes,24,2540,15.44,8.41,1,3.48,1,False.
2541,no,no,0,2541,21.52,7.88,2,3.83,2,False.
2542,no,no,0,2542,22.92,7.89,3,2.57,1,True.
2543,no,yes,28,2543,24.24,8.64,3,1.86,1,False.
2544,no,no,0,2544,22.79,11.49,4,3.56,3,False.
2545,no,no,0,2545,14.44,10.75,5,2.21,0,False.
2546,no,no,0,2546,19.89,9.45,5,3.29,2,False.
2547,no,no,0,2547,19.01,10.84,4,3.43,2,False.
2548,no,yes,21,2548,22.38,6.08,7,3.21,1,False.
2549,yes,no,0,2549,27.14,10.8,4,2.27,2,False.
2550,no,no,0,2550,16.35,9.0,4,1.78,1,False.
2551,no,no,0,2551,30.11,6.55,3,2.94,1,False.
2552,no,no,0,2552,18.78,6.61,2,2.4,1,False.
2553,no,no,0,2553,17.7,9.36,2,2.7,6,False.
2554,no,no,0,2554,13.93,8.37,5,1.81,2,False.
2555,no,no,0,2555,18.05,10.49,4,2.51,2,False.
2556,no,no,0,2556,12.76,9.19,4,2.92,2,False.
2557,no,no,0,2557,19.98,11.54,6,4.56,0,False.
2558,no,no,0,2558,14.03,6.21,5,2.59,0,False.
2559,no,yes,29,2559,16.18,9.05,2,3.11,1,False.
2560,no,no,0,2560,22.48,9.47,6,2.43,1,False.
2561,no,yes,33,2561,15.84,9.45,6,2.08,1,False.
2562,no,no,0,2562,8.08,8.03,11,2.16,1,False.
2563,no,no,0,2563,15.11,11.51,4,3.27,1,False.
2564,no,no,0,2564,19.52,6.67,8,2.89,1,False.
2565,no,no,0,2565,15.61,7.95,2,3.65,0,False.
2566,no,no,0,2566,15.95,9.74,8,3.89,2,False.
2567,no,no,0,2567,25.81,4.74,2,2.51,2,True.
2568,yes,no,0,2568,20.68,6.65,8,3.24,3,False.
2569,no,no,0,2569,18.85,10.98,4,3.46,3,False.
2570,no,yes,43,2570,12.25,7.11,6,2.3,1,False.
2571,no,no,0,2571,19.26,10.35,3,2.11,2,False.
2572,no,no,0,2572,13.0,5.55,7,2.81,1,True.
2573,no,no,0,2573,15.3,7.59,4,3.46,1,True.
2574,no,no,0,2574,17.26,6.83,2,3.59,1,False.
2575,no,no,0,2575,15.24,11.3,3,4.19,1,True.
2576,no,yes,33,2576,19.69,10.18,11,3.0,2,False.
2577,no,no,0,2577,18.11,8.82,5,2.3,2,False.
2578,no,no,0,2578,14.37,10.13,4,3.19,0,False.
2579,no,no,0,2579,16.7,10.35,2,2.11,1,False.
2580,no,no,0,2580,25.87,8.25,4,2.32,0,False.
2581,no,no,0,2581,16.15,7.66,5,3.48,4,True.
2582,no,no,0,2582,11.98,12.27,4,2.03,2,False.
2583,no,no,0,2583,20.47,10.7,6,3.46,1,False.
2584,no,no,0,2584,17.94,8.09,5,3.08,3,False.
2585,no,no,0,2585,18.57,9.56,1,2.65,3,False.
2586,no,no,0,2586,17.51,8.76,2,3.08,1,False.
2587,no,no,0,2587,19.26,8.71,7,2.4,3,False.
2588,no,yes,37,2588,16.55,10.65,9,3.24,2,False.
2589,no,no,0,2589,18.46,8.34,4,3.75,1,False.
2590,no,yes,30,2590,18.0,10.81,7,2.51,3,False.
2591,no,no,0,2591,22.76,10.81,5,2.38,1,True.
2592,no,no,0,2592,15.18,9.17,3,3.46,5,False.
2593,no,no,0,2593,17.06,8.15,9,3.86,0,False.
2594,yes,no,0,2594,17.29,9.79,8,3.19,1,True.
2595,no,no,0,2595,23.9,7.47,4,2.27,1,True.
2596,no,no,0,2596,11.76,10.09,5,1.57,1,False.
2597,no,no,0,2597,22.98,10.42,2,3.78,2,False.
2598,no,no,0,2598,17.55,9.97,8,2.78,1,False.
2599,no,no,0,2599,23.76,10.52,4,2.38,0,True.
2600,no,no,0,2600,14.82,13.98,4,3.02,1,False.
2601,no,yes,30,2601,21.01,7.14,5,3.11,1,False.
2602,yes,no,0,2602,14.2,5.8,2,3.08,2,True.
2603,no,yes,13,2603,15.15,10.99,5,1.73,2,False.
2604,no,no,0,2604,14.4,4.59,4,4.29,3,False.
2605,no,yes,38,2605,23.27,12.73,8,3.81,2,False.
2606,no,no,0,2606,26.77,8.23,3,4.35,1,True.
2607,no,no,0,2607,20.34,4.04,3,2.67,3,False.
2608,no,yes,46,2608,23.03,10.01,2,1.81,4,False.
2609,no,yes,24,2609,12.93,15.49,6,2.89,1,False.
2610,no,yes,37,2610,12.1,6.47,4,1.59,1,False.
2611,no,no,0,2611,17.32,7.14,3,3.19,0,False.
2612,no,no,0,2612,16.63,11.4,8,2.27,2,False.
2613,no,no,0,2613,11.99,5.8,9,1.92,1,False.
2614,yes,no,0,2614,22.99,4.83,2,3.29,0,True.
2615,no,no,0,2615,20.07,6.04,4,2.94,1,False.
2616,no,yes,33,2616,18.13,12.04,3,4.32,0,False.
2617,no,no,0,2617,15.32,8.06,2,2.89,2,False.
2618,yes,yes,27,2618,17.9,13.27,5,1.86,1,False.
2619,yes,yes,35,2619,16.12,10.22,2,3.0,3,True.
2620,no,no,0,2620,14.99,13.37,7,2.97,1,False.
2621,no,yes,35,2621,17.09,7.4,16,2.03,4,False.
2622,no,yes,16,2622,17.53,11.49,2,3.13,4,False.
2623,no,no,0,2623,11.01,8.71,7,2.94,2,False.
2624,no,no,0,2624,15.49,9.18,2,3.13,0,True.
2625,no,no,0,2625,14.55,11.57,5,3.24,2,False.
2626,no,yes,27,2626,20.1,5.54,6,3.4,2,False.
2627,no,no,0,2627,25.15,11.12,1,3.38,1,False.
2628,no,no,0,2628,17.38,5.31,3,1.84,4,False.
2629,no,yes,32,2629,24.07,9.43,3,1.81,1,True.
2630,no,no,0,2630,22.28,10.15,3,2.65,2,False.
2631,no,yes,22,2631,11.81,6.58,2,3.35,2,False.
2632,no,yes,35,2632,16.72,5.73,3,3.19,1,False.
2633,no,no,0,2633,19.55,10.46,3,2.86,0,False.
2634,no,no,0,2634,15.47,11.01,7,3.4,2,False.
2635,no,no,0,2635,21.88,7.69,4,2.7,1,False.
2636,no,no,0,2636,10.09,10.65,6,1.62,2,False.
2637,no,no,0,2637,24.45,9.38,9,1.59,3,False.
2638,no,no,0,2638,22.23,10.87,9,3.08,2,False.
2639,no,yes,33,2639,26.57,11.88,4,3.29,1,False.
2640,no,yes,24,2640,16.45,13.48,3,2.92,3,False.
2641,yes,yes,39,2641,20.54,13.59,5,3.05,1,False.
2642,yes,yes,21,2642,12.56,9.47,4,2.7,1,False.
2643,no,no,0,2643,11.31,7.21,7,2.86,3,False.
2644,no,no,0,2644,18.95,8.47,2,3.35,0,False.
2645,yes,no,0,2645,15.47,7.09,2,3.27,2,True.
2646,no,no,0,2646,15.84,6.9,6,3.11,5,False.
2647,no,no,0,2647,21.74,10.5,4,3.62,0,True.
2648,no,yes,23,2648,20.12,13.25,1,3.43,1,False.
2649,no,no,0,2649,16.79,9.8,3,2.65,1,False.
2650,no,no,0,2650,18.31,7.39,4,1.32,2,False.
2651,no,no,0,2651,20.29,11.41,5,2.48,3,False.
2652,no,no,0,2652,13.44,11.98,9,2.62,0,False.
2653,no,yes,30,2653,21.68,10.17,5,3.35,1,False.
2654,no,no,0,2654,16.72,11.78,3,1.84,1,False.
2655,no,no,0,2655,14.2,7.26,5,2.7,1,False.
2656,no,no,0,2656,21.99,7.64,1,2.4,2,False.
2657,no,no,0,2657,20.41,7.14,5,2.4,3,False.
2658,no,no,0,2658,15.71,4.9,7,3.65,0,False.
2659,no,no,0,2659,18.36,10.58,5,4.35,2,False.
2660,no,no,0,2660,21.9,5.98,2,3.62,4,True.
2661,no,no,0,2661,18.61,8.23,3,2.57,0,False.
2662,yes,no,0,2662,26.24,7.25,6,3.7,2,True.
2663,no,no,0,2663,15.56,17.77,7,3.43,2,False.
2664,yes,yes,26,2664,14.16,8.93,3,3.89,1,True.
2665,yes,no,0,2665,19.52,9.19,3,2.73,3,False.
2666,yes,no,0,2666,11.98,13.9,2,3.27,1,True.
2667,no,yes,27,2667,18.79,6.56,4,2.7,3,False.
2668,no,yes,21,2668,18.18,3.97,4,2.32,0,False.
2669,no,no,0,2669,15.76,9.21,2,0.3,2,False.
2670,no,yes,12,2670,12.84,8.06,6,2.43,2,False.
2671,no,no,0,2671,15.88,10.22,5,2.57,2,False.
2672,yes,no,0,2672,13.24,11.56,10,2.48,0,True.
2673,no,no,0,2673,21.25,9.72,5,1.81,3,True.
2674,no,no,0,2674,18.48,8.48,6,3.46,0,False.
2675,no,no,0,2675,10.5,13.12,9,1.54,0,False.
2676,no,no,0,2676,21.85,9.4,8,3.27,0,False.
2677,no,no,0,2677,12.82,8.94,3,1.97,4,True.
2678,no,no,0,2678,17.77,9.89,6,3.89,2,False.
2679,no,no,0,2679,11.74,11.29,3,0.89,1,False.
2680,no,yes,28,2680,19.88,7.65,3,2.08,2,False.
2681,no,no,0,2681,17.05,9.4,9,3.59,0,True.
2682,yes,no,0,2682,10.5,4.34,3,3.48,0,False.
2683,no,no,0,2683,14.11,9.46,4,3.56,1,False.
2684,no,no,0,2684,18.06,8.19,7,2.65,2,False.
2685,no,no,0,2685,14.16,5.49,3,3.81,3,False.
2686,no,yes,44,2686,23.37,7.31,1,2.7,2,False.
2687,yes,yes,29,2687,13.91,12.23,6,4.59,1,True.
2688,no,no,0,2688,26.95,7.22,2,2.7,1,False.
2689,no,no,0,2689,14.22,10.07,8,4.1,0,False.
2690,no,no,0,2690,16.73,11.69,7,1.89,3,False.
2691,no,no,0,2691,14.76,11.29,4,2.62,2,False.
2692,yes,no,0,2692,14.82,8.71,4,3.13,1,False.
2693,no,no,0,2693,21.23,5.97,3,1.97,3,False.
2694,no,no,0,2694,22.9,8.42,3,2.73,0,True.
2695,no,no,0,2695,12.73,7.57,7,2.65,2,False.
2696,no,no,0,2696,18.9,11.66,5,3.32,3,True.
2697,no,yes,41,2697,27.6,7.2,5,3.21,0,False.
2698,no,no,0,2698,23.32,10.2,4,3.35,1,False.
2699,no,no,0,2699,17.64,6.08,5,3.13,0,False.
2700,no,no,0,2700,19.6,9.81,5,2.3,3,True.
2701,yes,no,0,2701,14.73,11.91,3,2.24,3,False.
2702,no,yes,20,2702,8.21,7.68,5,2.13,1,False.
2703,no,no,0,2703,12.23,9.14,13,3.27,1,False.
2704,no,no,0,2704,11.47,10.24,3,3.02,2,False.
2705,no,no,0,2705,20.22,6.94,7,2.62,4,False.
2706,no,no,0,2706,16.84,6.12,3,3.56,0,False.
2707,no,no,0,2707,14.65,6.53,2,2.43,2,False.
2708,no,no,0,2708,19.91,8.63,3,2.4,1,True.
2709,no,yes,31,2709,10.6,7.0,3,3.16,0,False.
2710,no,no,0,2710,20.83,9.09,4,3.97,0,True.
2711,no,no,0,2711,22.23,8.2,3,2.7,1,False.
2712,no,no,0,2712,21.72,10.29,2,3.13,0,False.
2713,no,yes,24,2713,17.32,7.51,3,1.62,2,False.
2714,no,yes,30,2714,16.62,7.65,6,4.16,1,False.
2715,no,yes,28,2715,15.76,14.08,8,1.65,1,False.
2716,no,yes,50,2716,15.13,9.7,4,3.27,2,False.
2717,no,yes,38,2717,11.56,11.21,6,1.16,0,False.
2718,no,no,0,2718,15.55,9.62,2,3.73,1,False.
2719,no,yes,19,2719,18.09,10.18,6,2.7,1,False.
2720,no,no,0,2720,7.57,13.6,3,2.78,1,False.
2721,no,no,0,2721,10.83,7.51,6,2.59,1,False.
2722,no,no,0,2722,13.29,7.15,5,2.73,2,False.
